CWNS_NUM,REPORT_YEAR,2042_IND,WERF_CODE,FINAL_UNIT_PROCESS_NAME
55000610001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
55000610001,2012.0,1.0,STBL_POND,"Pond, Stabilization"
55000610001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55000630001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
55000630001,2012.0,1.0,AS-OD,Reactor (Oxidation Ditch)
55000630001,2012.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
55000630001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55000640001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
55000640001,2008.0,1.0,DISINF-UV,"Disinfection, Ultraviolet"
55000640001,2012.0,1.0,LAGOON_AER,"Lagoon, Aerated"
55000640001,2012.0,1.0,BNR,Biological Nutrient Removal
55000640001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
55000650001,2004.0,1.0,DISINF-UV,"Disinfection, Ultraviolet"
55000650001,2012.0,1.0,TF-RBC,"Package Plant, Rotating Biological Contractor (RBC)"
55000650001,2012.0,1.0,BNR,Biological Nutrient Removal
55000650001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
55000650001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55000660001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
55000660001,2012.0,1.0,AS-SBR,"Reactor, Sequencing Batch (SBR)"
55000660001,2012.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
55000670001,2004.0,1.0,AS,"Activated Sludge, Conventional"
55000670001,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
55000670001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
55000670001,2012.0,1.0,BNR,Biological Nutrient Removal
55000670001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55000680001,2004.0,1.0,AS,"Activated Sludge, Conventional"
55000680001,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
55000680001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
55000680001,2004.0,1.0,DEWATER,Biosolids Mechanical Dewatering (Filter Press)
55000680001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
55000680001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55000680001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
55000690001,2004.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
55000690001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
55000690001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
55000690001,2004.0,1.0,TF-RBC,Rotating Biological Contractors
55000690001,2004.0,1.0,TF,"Trickling Filter, Rock Media"
55000690001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
55000690001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55000700001,2004.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
55000700001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
55000700001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
55000700001,2012.0,1.0,AS,"Activated Sludge, Conventional"
55000700001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55000700010,2012.0,1.0,AS,"Activated Sludge, Conventional"
55000708001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
55000708001,2004.0,1.0,DEWATER,Biosolids Mechanical Dewatering (Vacuum Filter)
55000708001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
55000708001,2012.0,1.0,AS-PUREO,"Activated Sludge, Pure Oxygen"
55000708001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
55000708001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55000708001,2013.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
55000710001,2004.0,1.0,AS-OD,Reactor (Oxidation Ditch)
55000710001,2004.0,1.0,DISINF-UV,"Disinfection, Ultraviolet"
55000710001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
55000710001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55000719001,2004.0,1.0,DISINF,"Disinfection, Breakpoint Chlorination"
55000719001,2008.0,1.0,NIT,"Nitrification, Biological (Combined and BOD Reduction)"
55000719001,2012.0,1.0,LAGOON_AER,"Lagoon, Aerated"
55000719001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55000720001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
55000720001,2012.0,1.0,LAGOON_AER,"Lagoon, Aerated"
55000720001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55000730001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
55000740080,2012.0,1.0,STBL_POND,"Pond, Stabilization"
55000740080,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55000750001,2004.0,1.0,BNIT,Biological Nitrification - Separate Stage
55000750001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
55000750001,2004.0,1.0,DEWATER,Biosolids Mechanical Dewatering (Centrifuge)
55000750001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
55000750001,2008.0,1.0,NIT,"Nitrification, Biological (Separate Stage)"
55000750001,2012.0,1.0,AS,"Activated Sludge, Contact Stabilization"
55000750001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55000750001,2013.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
55000770001,2012.0,1.0,STBL_POND,"Pond, Stabilization"
55000790001,2004.0,1.0,AS,"Activated Sludge, Contact Stabilization"
55000790001,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Oxygen"
55000790001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
55000790001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
55000790001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55000800000,2012.0,1.0,LAGOON_AER,"Lagoon, Aerated"
55000800001,2012.0,1.0,LAGOON_AER,"Lagoon, Aerated"
55000800001,2012.0,1.0,STBL_POND,"Pond, Stabilization"
55000810001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
55000810001,2004.0,1.0,DISINF-UV,"Disinfection, Ultraviolet"
55000810001,2012.0,1.0,AS-SBR,"Reactor, Sequencing Batch (SBR)"
55000830001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
55000830001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55000860001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
55000860001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
55000860001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55000860001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
55000870001,2004.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
55000870001,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
55000870001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
55000870001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
55000870001,2012.0,1.0,BNR,Biological Nutrient Removal
55000870001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
55000870001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55000880001,2004.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
55000880001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
55000880001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
55000880001,2004.0,1.0,TF,"Trickling Filter, Rock Media"
55000880001,2012.0,1.0,BNR,Biological Nutrient Removal
55000880001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
55000890001,2004.0,1.0,AS,"Activated Sludge, Contact Stabilization"
55000890001,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
55000890001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
55000890001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55000910001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
55000910001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55000910001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
55000920001,2012.0,1.0,LAGOON_AER,"Lagoon, Aerated"
55000930001,2004.0,1.0,AS,"Activated Sludge, Conventional"
55000930001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
55000930001,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
55000930001,2004.0,1.0,BS_LAGOON,Biosolids Lagoon
55000930001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
55000930001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
55000930001,2004.0,1.0,TF,"Trickling Filter, Rock Media"
55000930001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55000930001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
55000943001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
55000943001,2012.0,1.0,LAGOON_AER,"Lagoon, Aerated"
55000943001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55000950001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
55000960001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
55000960001,2012.0,1.0,LAGOON_AER,"Lagoon, Aerated"
55000962001,2004.0,1.0,AS,"Activated Sludge, Other Mode"
55000962001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
55000962001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
55000962001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55000980001,2004.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
55000980001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
55000980001,2004.0,1.0,TF-RBC,Rotating Biological Contractors
55000980001,2004.0,1.0,DISINF-UV,"Disinfection, Ultraviolet"
55000980001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55000980001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
55000990001,2004.0,1.0,AS,"Activated Sludge, Conventional"
55000990001,2004.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
55000990001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
55000990001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
55000990001,2004.0,1.0,TF,"Trickling Filter, Rock Media"
55000990001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55000990001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
55001000001,2004.0,1.0,BIO-P,"Phosphorus Removal, Biological"
55001000001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
55001000001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
55001000001,2012.0,1.0,AS,"Activated Sludge, Contact Stabilization"
55001000001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55001000001,2013.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
55001010001,2012.0,1.0,STBL_POND,"Pond, Stabilization"
55001010001,2012.0,1.0,BNR,Biological Nutrient Removal
55001010001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55001010001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
55001020001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
55001020001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
55001020001,2004.0,1.0,TF,"Trickling Filter, Rock Media"
55001020001,2012.0,1.0,BNR,Biological Nutrient Removal
55001020001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55001020001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
55001020001,2013.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
55001025001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
55001026001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
55001026001,2008.0,1.0,BIO-P,"Phosphorus Removal, Biological"
55001026001,2008.0,1.0,DISINF-UV,"Disinfection, Ultraviolet"
55001026001,2012.0,1.0,AS,"Activated Sludge, Conventional"
55001026001,2012.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
55001026001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55001030001,2004.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
55001030001,2004.0,1.0,BNIT,Biological Nitrification - Separate Stage
55001030001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
55001030001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
55001030001,2004.0,1.0,TF,"Trickling Filter, Rock Media"
55001030001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55001030001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
55001040001,2004.0,1.0,AS,"Activated Sludge, Conventional"
55001040001,2004.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
55001040001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
55001040001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
55001040001,2012.0,1.0,BNR,Biological Nutrient Removal
55001040001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55001040001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
55001050001,2012.0,1.0,STBL_POND,"Pond, Stabilization"
55001050001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
55001050001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55001060001,2012.0,1.0,LAGOON_AER,"Lagoon, Aerated"
55001070001,2012.0,1.0,STBL_POND,"Pond, Stabilization"
55001080001,2008.0,1.0,NIT,"Nitrification, Biological (Combined and BOD Reduction)"
55001080001,2012.0,1.0,AS,"Activated Sludge, Contact Stabilization"
55001080001,2012.0,1.0,STBL_POND,"Pond, Stabilization"
55001080001,2012.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
55001080001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55001090001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
55001090001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
55001090001,2012.0,1.0,AS,"Activated Sludge, Conventional"
55001090001,2012.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
55001090001,2012.0,1.0,BNR,Biological Nutrient Removal
55001090001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
55001100001,2004.0,1.0,STBL_POND,"Pond, Stabilization"
55001100001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55001110001,2012.0,1.0,STBL_POND,"Pond, Stabilization"
55001110001,2012.0,1.0,BNR,Biological Nutrient Removal
55001110001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
55001111011,2004.0,1.0,LAND_TRT,"Land Application, Slow Rate, W/O Underdrain"
55001111011,2012.0,1.0,LAGOON_AER,"Lagoon, Aerated"
55001111011,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55001120001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
55001120001,2004.0,1.0,DEWATER,Biosolids Mechanical Dewatering (Filter Press)
55001120001,2012.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
55001120001,2012.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
55001120001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55001120001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
55001140001,2004.0,1.0,DISINF-UV,"Disinfection, Ultraviolet"
55001150001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
55001150001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
55001150001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
55001150001,2012.0,1.0,BNR,Biological Nutrient Removal
55001150001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
55001160001,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
55001160001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
55001160001,2004.0,1.0,TF-RBC,Rotating Biological Contractors
55001160001,2004.0,1.0,DISINF-UV,"Disinfection, Ultraviolet"
55001160001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55001165001,2012.0,1.0,STBL_POND,"Pond, Stabilization"
55001190002,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
55001190002,2012.0,1.0,BNR,Biological Nutrient Removal
55001200001,2004.0,1.0,DISINF-UV,"Disinfection, Ultraviolet"
55001200001,2012.0,1.0,AS-OD,Reactor (Oxidation Ditch)
55001200001,2012.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
55001200001,2012.0,1.0,BNR,Biological Nutrient Removal
55001200001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55001200001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
55001210001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
55001210001,2004.0,1.0,PRIMARY,"Microstrainer, Primary"
55001210001,2004.0,1.0,AS-OD,Reactor (Oxidation Ditch)
55001210001,2012.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
55001210001,2012.0,1.0,BNR,Biological Nutrient Removal
55001210001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55001210001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
55001230001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
55001230001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
55001230001,2012.0,1.0,TF-RBC,"Package Plant, Rotating Biological Contractor (RBC)"
55001230001,2012.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
55001230001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
55001230001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55001240001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
55001240001,2012.0,1.0,LAGOON_AER,"Lagoon, Aerated"
55001240001,2012.0,1.0,STBL_POND,"Pond, Stabilization"
55001240001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55001240001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
55001250001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
55001250001,2008.0,1.0,DISINF-UV,"Disinfection, Ultraviolet"
55001250001,2012.0,1.0,LAGOON_AER,"Lagoon, Aerated"
55001250001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55001250001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
55001270001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
55001270001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
55001270001,2012.0,1.0,AS-OD,Reactor (Oxidation Ditch)
55001270001,2012.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
55001270001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55001270001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
55001280001,2004.0,1.0,AS-OD,Reactor (Oxidation Ditch)
55001280001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
55001280001,2004.0,1.0,DISINF-UV,"Disinfection, Ultraviolet"
55001280001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55001280001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
55001290001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
55001290001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55001290001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
55001290080,2012.0,1.0,STBL_POND,"Pond, Stabilization"
55001290081,2004.0,1.0,DISINF,"Disinfection, Chlorination"
55001290081,2004.0,1.0,STBL_POND,"Pond, Stabilization"
55001290082,2012.0,1.0,STBL_POND,"Pond, Stabilization"
55001310001,2004.0,1.0,BNIT,Biological Nitrification - Separate Stage
55001310001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
55001310001,2004.0,1.0,PRIMARY,"Chemical Addition (Ferric Chloride), Primary"
55001310001,2008.0,1.0,DISINF-UV,"Disinfection, Ultraviolet"
55001310001,2012.0,1.0,AS-BDENIT,"Activated Sludge, With Biological Denitrification"
55001310001,2012.0,1.0,TF,"Trickling Filter, Rock Media"
55001310001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55001310001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
55001310001,2013.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
55001320001,2004.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
55001320001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
55001320001,2004.0,1.0,BIOGAS_CWNS,Biosolids Digestor Gas Utilization Facilities
55001320001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
55001320001,2004.0,1.0,TF-RBC,Rotating Biological Contractors
55001320001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55001320001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
55001330001,2004.0,1.0,AS,"Activated Sludge, Contact Stabilization"
55001330001,2004.0,1.0,BNIT,Biological Nitrification - Separate Stage
55001330001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
55001330001,2004.0,1.0,MHI,"Biosolids Incineration, Multiple Hearth"
55001330001,2004.0,1.0,DEWATER,Biosolids Mechanical Dewatering (Filter Press)
55001330001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
55001350001,2004.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
55001350001,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
55001350001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
55001350001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
55001350001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
55001350001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55001351010,2004.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
55001351010,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
55001351010,2004.0,1.0,DISINF,"Disinfection, Chlorination"
55001351010,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
55001351010,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55001360001,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
55001360001,2004.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
55001360001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
55001360001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
55001360001,2004.0,1.0,TF-RBC,Rotating Biological Contractors
55001360001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55001360001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
55001370001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
55001370001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
55001370001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55001380001,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
55001380001,2004.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
55001380001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
55001380001,2004.0,1.0,AS-OD,Reactor (Oxidation Ditch)
55001380001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
55001380001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55001380001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
55001391001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
55001391001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55001391001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
55001420001,2004.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
55001420001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
55001420001,2004.0,1.0,BIOGAS_CWNS,Biosolids Digestor Gas Utilization Facilities
55001420001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
55001420001,2004.0,1.0,TF-RBC,Rotating Biological Contractors
55001420001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55001440001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
55001440001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
55001440001,2012.0,1.0,AS,"Activated Sludge, Conventional"
55001440001,2012.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
55001441001,2004.0,1.0,LAGOON_AER,"Lagoon, Aerated"
55001441001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55001450001,2004.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
55001450001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
55001450001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55001460001,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
55001460001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
55001460001,2004.0,1.0,BIOGAS_CWNS,Biosolids Digestor Gas Utilization Facilities
55001460001,2004.0,1.0,DEWATER,Biosolids Mechanical Dewatering (Filter Press)
55001460001,2008.0,1.0,DISINF-UV,"Disinfection, Ultraviolet"
55001460001,2012.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
55001460001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55001460001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
55001470001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
55001470001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
55001470001,2012.0,1.0,AS-BDENIT,"Activated Sludge, With Biological Denitrification"
55001470001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55001470001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
55001470001,2015.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
55001480001,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
55001480001,2004.0,1.0,DEWATER,Biosolids Mechanical Dewatering (Filter Press)
55001480001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
55001480001,2004.0,1.0,DISINF-UV,"Disinfection, Ultraviolet"
55001480001,2012.0,1.0,AS-EA,"Activated Sludge, Extended Aeration"
55001480001,2012.0,1.0,TF,"Trickling Filter, Other Media"
55001480001,2012.0,1.0,BNR,Biological Nutrient Removal
55001480001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55001480001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
55001490001,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
55001490001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
55001490001,2004.0,1.0,TF-RBC,Rotating Biological Contractors
55001490001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55001500001,2004.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
55001500001,2004.0,1.0,BIO-P,"Phosphorus Removal, Biological"
55001500001,2004.0,1.0,BS_LAGOON,Biosolids Lagoon
55001500001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
55001500001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
55001500001,2004.0,1.0,DISINF-UV,"Disinfection, Ultraviolet"
55001500001,2012.0,1.0,TF-RBC,"Package Plant, Rotating Biological Contractor (RBC)"
55001500001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55001500001,2012.0,1.0,BNR,Biological Nutrient Removal
55001500001,2012.0,1.0,NIT,"Nitrification, Biological (Other)"
55001505001,2004.0,1.0,AED,"Biosolids Aerobic Digestion, Air"
55001505001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
55001505001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
55001505001,2004.0,1.0,TF-RBC,Rotating Biological Contractors
55001505001,2012.0,1.0,CHEM-P,"Phosphorus Removal, Chemical"
55001510001,2012.0,1.0,LAGOON_AER,"Lagoon, Aerated"
55001530001,2004.0,1.0,AND,"Biosolids Anaerobic Digestion, Other"
55001530001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
55001530001,2004.0,1.0,DEWATER,Biosolids Mechanical Dewatering (Centrifuge)
55001530001,2004.0,1.0,PRIMARY,"Sedimentation, Primary"
55001530001,2004.0,1.0,TF-RBC,Rotating Biological Contractors
55001560001,2004.0,1.0,DISINF,"Disinfection, Chlorination"
